marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	32320924	R2P43HX91DISZ5	B001Q5DQOU	340841840	Sirius Radio Dot Micro Car Antenna	Mobile_Electronics	4.0	0.0	0.0	N	Y	Does the Job	This is my second one and they both have done the job as required.  Only problem is if I don't route the cord properly my puppies tend to find the wire and chew through it with practically nothing more than a thought.  So if you have dogs, wire it properly the first time around.	2014-01-23
US	14214227	R2S9B8PXRJJWQC	B00LAG4F6S	82850235	iXCC Multi pack Lightning cable	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	good product	2015-02-20
US	43870845	R3JKM1JLG3ZK9V	B004N8PJKQ	78949330	Bundle Monster Barnes & Noble Nook Color Nook Tablet Synthetic Leather Case Cover Jacket + Skin Art Decal Sticker + Screen Protector Ereader Accessories Combo - Fits both Nook Color and Nook Tablet (Released Nov. 7, 2011) Devices	Mobile_Electronics	5.0	0.0	0.0	N	Y	Nook Tablet cover	I had a hard time finding a cover just like this for the Nook Tablet.  Thrilled that I could find this!	2014-10-03
US	38098215	R3T6EMOVHJRPNS	B00DDW2JG0	382222732	2 Pack HMDX HX-P240YL Jam Plus Portable Speaker - Allows You To Pair A 2nd JAM Plus Speaker For True Stereo Sound (Yellow) + FREE Bonus Photive 2600mAh Portable Battery Charger Power - Allows You To Charge Your Speakers or Phone On The Go	Mobile_Electronics	3.0	0.0	0.0	N	Y	One Jam+ was DOA, had to take a picture ...	One Jam+ was DOA, had to take a picture of it to get a replacement.  Unit has been replaced.  Any thoughts to combining the left & right speakers into 1 unit that only needs to be paired once?  Just sayin'.	2015-01-15
US	13297139	R1XAW1LKWLLHUH	B0071U6Y2A	558854330	eForCity Leather Case with Stand for Barnes and Noble Nook Color, Green	Mobile_Electronics	2.0	0.0	0.0	N	Y	yuck	Not very good poor quality tore on second day. Glad I didn't pay a lot for this; wouldn't buy another one.	2013-10-02
US	42694003	R1YNUAAJZGZYKU	B00W8U2D6O	358210807	HOT SALE Switchable 1.5M Car Charger specially designed for Bose SoundLink Mini Bluetooth Speaker LOWEST PRICE (MANUFACTURERS' PRICE)	Mobile_Electronics	1.0	0.0	0.0	N	Y	One Star	Didn't work with my boselink	2015-06-27
US	125368	RNMFOPZN7VKIE	B00TMUZX10	657927559	AGPtEK Foldable 4.3 Inch LCD TFT Rearview Monitor Screen for Car Backup Camera, Car DVD, VCD, GPS,	Mobile_Electronics	5.0	0.0	0.0	N	Y	Great buy	Works perfect for 12.99 can't go wrong.	2015-08-23
US	2699781	RY9X09OAWRHMF	B00M7S1QVA	750888195	AUDIOP EQ908X Audiopipe 9 Band Equalizer	Mobile_Electronics	5.0	3.0	3.0	N	Y	Five Stars	Excellent eq	2015-05-24
US	12114179	R1ILC02T2X32D3	B00J0CVVGQ	503010924	Omaker bluetooth speaker	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	This speaker is great! Sounds good also.	2014-07-07
US	45757282	R3FUBTIKY1S7HW	B00HSVIOKC	32393498	PerformancePackage™ Radar Detector Hardwire Power Cable - Escort 9500iX, 8500X50, SoloS3, Redline	Mobile_Electronics	5.0	0.0	0.0	N	N	better than factory	cheaper & has a fuse. about 1/2 of an Escort hardwire kit.	2014-11-13
US	34570692	R2EG67DFAX8UAD	B00IF0OX0K	560908356	NetGear Wireless Range Extender - EX6100-100NAS	Mobile_Electronics	2.0	1.0	1.0	N	N	Buyer Beware	I would suggest buying another brand.  The web address printed in the installation guide takes you to a spam site where they try to sell you a support package ranging from $150 to $350.  If netgear was a reputable company they would protect their brand by shutting down this web site.  It makes me thing they have something to gain from this spam web site.  I would also question the integrity of a retail that offers product from company's with such practices.<br /><br />Other that this the extender appears to work well once you find the real tech support for Netgear	2015-05-26
US	23263568	R3PM0SOM984IJY	B008ZZHPGO	205203791	The Friendly Swede 5 x Penguin Silicone Cases Skins Covers - Hot Pink Purple Green Black Blue - Microfiber Cloth and Retail Packaging	Mobile_Electronics	5.0	1.0	1.0	N	Y	Cute and Durable	Bought these for my daughter some years ago. They are cute, durable, offer okay protection.  Reasonably priced. Buy 'em, you like 'em!	2014-05-16
US	47337617	R2CU4DTZ4Y596Y	B00DPJ2Z1A	319086372	AGPtek® 70*16cm Car Sound Music Activated Sensor Stickers Equalizer Glow Blue LED Light (Space Saving, Low Power Consumption)	Mobile_Electronics	4.0	0.0	0.0	N	Y	he seems to like it. I thought the bars would flash individually ...	Bought for my son, he seems to like it. I thought the bars would flash individually but they seem to all be on the same line. Otherwise it is a good product.	2015-02-20
US	35751856	RGTMYKXV5Q7NC	B00E5PI594	150258418	Apple USB Lightning Cable 9ft -NEW 2014 for iOS 7 - iSmooth's 2nd Generation Apple Lightning Compatible (iOS 7 compatible) Cable Designed to Sync and Charge iPhone 5, iPhone 5S, iPhone 5C, iPad Mini, iPad Mini 2, iPad 5, iPad 4th Generation, iPod Nano (7th Generation), iPod Touch (5th Generation 16GB, 32GB, 64GB) - Premium Quality - The ONLY Cable with a 10-Year Guarantee!	Mobile_Electronics	5.0	0.0	0.0	N	N	Update: New generation cord sent to me free, works as it should!  Excellent customer service and communication. Would buy again.	This is an update, December 1, 2013 for the new cord which I received for free.<br /><br />As you can see from my previous review below, the first cord I received did not work.  I posted a 2 star review and returned the cord to Amazon for a refund.  The seller contacted me immediately, explained that the cords had been updated, and that I would receive a new generation one for free, in 7 to 10 working days.  I did receive the cord and it works as it should, charging the phone as well as transferring data. I am very impressed with the customer service from this seller, the contact was prompt and they went out of their way to rectify the situation.  The cord has a great warranty as well, in case it does fail. When I first plugged it in, it hesitated to make a connection. I used some Deoxit gold on the contacts, and haven't had a problem since. Link to Deoxit on Amazon:<br /><br />[[ASIN:B003D8EA7A DeoxIT%C2%AE GOLD Liquid squeeze solution]]<br /><br />This is the original review of the cord which did not work:<br />When I plugged this into my computer and phone, nothing happened.  No charging.  I plugged it into an AC powered USB port, still nothing.  I wiggled and pushed this way and that at the phone end, and achieved a connection, but the connection was lost when I let go the pressure applied.  I applied DeoxIT D100L to attempt to improve the connection, but it did not solve the problem.<br /><br />The cable appears to be well made, and it would be hard to tell the difference between this and the apple product, except for the fact that it did not work properly. It was shipped promptly, and in the package was an offer for a free cable if I were to review the product.  Well, here is that review, and the product would have received 5 stars if it made a reliable connection.  It will be going back tomorrow via Amazon Prime, and I've not yet decided whether to try another one of these, or wait for the free one first and see if that one works better.  The extra length would be a real advantage, the Iphone 5C battery only lasts about 3/4 of a day with normal use, and being tethered with the 3' factory cord while using the phone is a real pain in the butt. Judging by the distribution of ratings, it seems that a predictable percentage of these cables will not work properly, but the low price, quick shipping, easy Amazon return, and promise of a free cable make this a reasonable risk to take.  If/when I receive another one of these, I will review it again on its own merits.  If the next one is good, I will buy another one or two for backup and alternate locations.	2013-10-31
US	45748672	R3MO2AXEFFWTX8	B00C4ZBM38	363991066	Etekcity® Nagoya NA-771 SMA Female 144-440MHz 2.15 dbi 10W Whip Single Antenna for All Two-way Radios (Especially for Baofeng UV-3R UV5R KG-UV6D PX-888K)	Mobile_Electronics	4.0	0.0	1.0	N	Y	Fits okay, works well	"I bought this from the vendor Etekcity®. Looks like an authentic Nagoya NA-771, based on reviews that suspect bogus ones have stickers rather than a painted logo at the base as shown in the photo. Arrived in an orange plastic ZipLock®-style display sleeve, front side clear, with markings \\""Reuex Industrial Co., Ltd.\\"" There's a QR Barcode square, with a logo in red with both the Nagoya and Reuex graphics. There's even a spelling error to further authenticate that this is Made in China. (\\""Flexiable\\"" Spring Whip)<br /><br />Specifications on the package claim 2.15dB gain at 144MHz, and 3.0dB gain at 430MHz. This same antenna body apparently comes terminated in a variety of connectors, according to the hand-marked choices. This, as ordered, is an SMA-F, with others including SMA-M, BNC and Motorola.<br /><br />Carefully screwed it onto the UV5RA, and immediately felt a rough spot on the threads. Worked it back and forth, it seemed to clear up and now is fine.<br /><br />Antenna does NOT fully seat into the raised plastic circle on the radio around the antenna connection. The gap is less than 1/16\\"" (0.1mm), visible but not as bad as other antennas I've used. For example, I have a monoband VHF antenna, SMA-F, with a gap twice as bad as the Nagoya. I had cut and am using a thin piece of neoprene fuel line as a washer. Placed it under the Nagoya, threaded it down and compressed the washer for a tight fit, and it's good.<br /><br />Standard reception test is to find the weakest NOAA weather radio station on 162MHz VHF, plant the radio on the desk in one location, and swap antennas to compare.  The Nagoya does better than the monoband VHF antenna, and way better than the stock UV5RA antenna.<br /><br />Not sure yet how much I like the extended length of this antenna.  The wangle-dangle had better be worth improved reception and transmit over a shorter version. Physics suggest that's the case, but it's a tradeoff for sure.<br /><br />Have not yet tested on UHF.  Will decode the QR square and see what else they want to tell me."	2014-01-04
US	20748624	RJ83T6A0CA7L8	B00K98535A	462663082	Pioneer TS-SW2002D2 8-inch Shallow-Mount Subwoofer with 600 Watts Max Power	Mobile_Electronics	1.0	0.0	11.0	N	Y	Not a true wattage rating!	This sub is not 600 Watts Max so if you think its a good deal then you better not drive it with over 250 Watts or you will blow it like I did with 500 Watts. The spec is very misleading.	2015-08-27
US	34642929	R35M0KK901JP1J	B00U05MVPM	371469224	Lethal-Eye NPT Adapter 4003 Oil Filter Thread	Mobile_Electronics	5.0	1.0	1.0	N	Y	Five Stars	fits like a glove	2015-05-01
US	28431569	R30SKBL1YNWERN	B0090OOO2M	489574874	2-Pin Ear-Clip Earpiece Headset for Motorola Two Way Radio cls1110 cls1410 cls1413 cls1450 cls1450c etc	Mobile_Electronics	1.0	0.0	0.0	N	Y	One Star	It does not work anymore	2015-03-22
US	44622369	R1M8RPCNNZZPZX	B00JZVZTGU	827772123	Bear Motion ® Premium Slim Case for Kindle Paperwhite and the All-New Kindle Paperwhite (does not fit Kindle or Kindle Touch) (Paperwhite, Green)	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	highly recommended for Kidle Paperwhite users!	2014-12-15
US	13004134	R1U4AHA5IKZ68W	B00ATIS7UI	554927170	X-1 Women's Momentum In-Ear Ultra Light Headphones	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Best head phones for serious runners!!  They don't budge, and they fit in my ears perfectly.	2014-09-23
US	15755725	R1ZG35AGYAO5XW	B009CRMABY	71624801	ZHOL® NEW Am-fm Hidden Windshield Antenna Car Radio Truck	Mobile_Electronics	3.0	0.0	7.0	N	Y	Hate to say it..	But i have yet to install this unit on my truck cant give a good rating now. maybe later this summer.	2014-04-11
US	22501381	R6UMNACT774QF	B008R68DFS	423148551	Patazon Black Extension Dock Extender 30pin Adapter for iPod iPhone 4 4S	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Long lasting and bought several for other people! A huge hit!	2015-02-15
US	14778916	R3SEXHHA9FWGHD	B00HJ2IB1M	394792920	"Asunflower® US 7"" Car GPS Navigation Touch Screen 128RAM 4GB Wince6.0 FM Navigator"	Mobile_Electronics	5.0	4.0	5.0	N	Y	great item low ptice	Take the time to set it up properly and know how to use it and you will be satisfied. Mine arrived with Greek as the set language. I easily changed it to English. This unit also stores music and movies...	2014-05-23
US	15031953	RCOEG0EMBDB3Q	B004AQNZIO	873363644	Barnes and Noble Nook Color Wireless Reading Device - Latest Generation Accessories Kit: Ruby Red Snug Fit Hard Cube Carrying Case + Black Compatible Nook Color Retractable Car Charger + Live * Laugh * Love Vangoddy Wrist Band!!!	Mobile_Electronics	5.0	0.0	0.0	N	Y	good buy	great considering the price. same quality is double the price at Best Buy	2014-09-29
US	33323225	R3QQOLRX2EZWER	B00AOF1TGU	123886580	HHI Silicone Skin Case for iPod Nano 7th Generation - Black Funky Duck (Package include a HandHelditems Sketch Stylus Pen)	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Fit perfect	2015-03-22
US	44553432	R39N33FFR7SND4	B00KT4YWDS	542386021	"LIMTECH Version 2014 R310 Car DVR 2.7"" TFT 270¡ãRotating Dual Camera Lens HD Car DVR Vehicle Blackbox DVR with G-sensor & GPS Module & SD Slot"	Mobile_Electronics	4.0	0.0	0.0	N	N	Can you post a link to the software?	Can you HELP?? My box came without the software to watch the recordings along with the GPS location. Anyone willing to provide a link to a copy??<br />or email it to me!<br />or provide the information to contact manufacture!!	2015-05-21
US	29165374	R1EMI3F1JHQ7MR	B00E6JYAFC	644220293	SUPCASE New Google Nexus 7 FHD 2nd Generation Tablet Slim Fit Folio Leather Case (Free Stylus, Elastic Hand Strap, Compatible with ASUS Google Nexus 7 Full HD 2 2.0 II Tablet 2013 Version)	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Recommended	2013-09-06
US	38146472	R2NORQSLVAB6PB	B0088NPVB4	1264634	Diy iPod Touch 4 case , Fashion case for iPod touch 4 case	Mobile_Electronics	4.0	1.0	1.0	N	Y	Good products for good price.	I got this for my daugther, and she loves them.  Her favorite is the leoperd print one.  She had it for about 3 weeks and it gotten real dirty, from her touching it constantly I'm guessing.	2013-11-20
US	24883520	R3PNAIJ2D2PYIB	B002UZH8QW	384916248	Cadence CVSL69 6x9 Inches 3 Way Competition Component Speakers	Mobile_Electronics	5.0	0.0	0.0	N	Y	Couldn't ask for anything better, high quality sound	Couldn't ask for anything better, high quality sound.Regardless to  how loud i turn it up,it's clear.Able to handle a 3500 watt ,4channel punch amp...	2014-08-01
US	51949299	R1X0POVGN1UTVK	B00TR246AC	929614535	Ls-4167	Mobile_Electronics	4.0	0.0	0.0	N	N	Just one quibble keeps this from 5 stars	"[[VIDEOID:d4811eb8e3fe67c204c859a6550097d1]] For the price, this is a nice bluetooth speaker. It's a good size - not too big, but big enough for good sound (\\""good sound\\"" being relative - I think this has quite good sound for the price, but not as good when compared to $100+ options). It's got a quality feel - nice surface, the right amount of heft, everything is solid, no squeaks, no rattles. It has a good feature set - Bluetooth, speakerphone, line in, *and* line out. And, in my opinion, it's attractive.<br /><br />However, when paired with one of my phones (Kata i4), there was noise (which, sadly, doesn't come across on the video) when using the phone to move between songs as well as when switching into/out of Bluetooth pairing. I didn't notice that with a different phone (Nexus 6) when pairing, but...the Kata i4 has paired with numerous other Bluetooth devices without issue. So, I suspect this is an issue with the B-trek, and that's why I'm going with 4 stars - when used as a Bluetooth speaker, there were some sound/interference issues, which isn't as good as I'd like.<br /><br />BUT: If you want to use this as a line-in device, I had zero problems when doing so. When connecting headphones (scenario: you've got nice wired cans, want to listen to a Bluetooth device but don't want to be physically connected to it because it's across the room or people would trip on the cord), I had zero problems... although, to be fair, I didn't test that for long, as it's not a typical use case for me. When I just let it play and didn't change songs, it was fine. It worked as a speakerphone perfectly well for a two minute call to my daughter.<br /><br />So... it might work great for you. For me, there was just the one problem, but I had to dock a star.<br /><br />I received a free sample for evaluation purposes. Please feel free to ask questions in the comments and I'll answer as soon as I'm notified.<br /><br />---------<br /><br />Please note: I originally reviewed the [[ASIN:B00THLAB52 black version]] but was asked to also post the review here, for the white version. It's the same speaker, just in a different color.0THLAB52 black version]] but was asked to also post the review here, for the white version. It's the same speaker, just in a different color."	2015-03-18
US	39365780	R1K7GBDMGZ0L1M	B007VT0TLI	183757095	Motorola TK30 ASMTK30-GB0A Music and Bluetooth STEREO Hands-free Professional Install Car Kit Speakerphone for iPod, iPhone, Android, Samsung Galaxy S	Mobile_Electronics	1.0	0.0	0.0	N	Y	Got a mal funcitoning unit	This was a unit that never worked well - got a defected one.<br />I stopped using it and threw it away.	2014-01-14
US	1250974	R11L0BK7DKQ934	B00TY7KNCU	896540811	Kinetik HC1200-REV 1200 Watt 12V Car Battery/Power Cell High Current AGM	Mobile_Electronics	4.0	2.0	4.0	N	Y	good battery not great	was at my door in 3 days after i ordered it but my head lights still flash. didnt fix the problem but it did help.	2015-03-06
US	4899330	R3VM3L1AFWUSN8	B00DDPKLH6	826813261	Weanas (TM) 2 Way Walkie Talkie Two Way Radio UHF FM Transceiver Interphone Intercom 16 Channel with 1500mAh Rechargeable Battery	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Great product. Would recommend to anyone. Great for construction to security!	2014-08-07
US	31495051	R2VHUYJB7EZ8QB	B00166G81M	776321291	2-Port USB Car Charger Adapter	Mobile_Electronics	1.0	0.0	0.0	N	Y	One Star	flimsey	2014-10-28
US	2782491	R3D9F1B4JWBH1K	B00GZ7ZF8O	13157278	IPHONE 4/4S Monster Green FULL CASE	Mobile_Electronics	2.0	0.0	0.0	N	Y	Bad	Bad case. This case is not very durable and breaks on the slightest movements. The image is not as bright as it demonstrates in the image but instead is very dull and blurry.	2014-03-30
US	11760645	R2PMX5J1PDWQOX	B007WOKBRY	987522321	EC TECHNOLOGY? New design Backup External Battery Pack and Charger (Power Bank) with flashlight	Mobile_Electronics	1.0	0.0	1.0	N	N	One Star	Never got to use it. It doesn't charge my phone. I have a galaxy 4.	2014-10-11
US	52709999	RKHHWSVOJF8YT	B00FABXWE0	942069836	Garmin 361-00033-01 Battery - Replacement for Garmin GPS Navigator Battery (1150mAh, 3.7V, Lithium Polymer)	Mobile_Electronics	1.0	1.0	1.0	N	Y	Don't Buy. Fails to Work with Garmin	This product failed to work in my Garmin. Garmin would not boot up. The old battery is now still in use with little holding power and fortunately still works.<br /><br />This replacement fails to work. I suspect some software is detecting a non-Garmin battery and prevents it from working...that's my theory. Don't Buy.	2015-04-28
US	37810257	R23AIBA0RM2WCM	B00ANEOE0A	497442301	HHI TuchiFlip5 Case for iPod Touch 5th Generation - Black	Mobile_Electronics	5.0	0.0	0.0	N	Y	Good value and small size	Good quality for the price. Almost exactly what I was looking for. Provides good protection in jacket or pants pocket while keeping things overall small and lightweight. Wishing they had a version with a belt clip.	2013-10-12
US	37720704	R3J5Z57IU70WNH	B00D4HE4VC	66987129	Qi Wireless Charging Receiver Case/Jacket for iPhone 4S/4 White	Mobile_Electronics	3.0	0.0	0.0	N	Y	Bulky	Good quality but bulky/heavy	2015-01-30
US	34332554	RYE1TDHFJNU7X	B00HFDHB9S	535615189	BeatsByDre PILL2K Pill 2.0 Wireless Bluetooth Speaker Black	Mobile_Electronics	5.0	0.0	0.0	N	Y	Loved it!!!!!!!!!!	Loved it!!!!!!!!!! Loved it!!!!!!!!!!	2015-01-19
US	11231730	R3NHTVNBBAWDQ0	B00AZ5OCNQ	521815315	Apple iPod Nano 7 (7th Generation) Bunny Skin Case + 1 Fruity Dust Plug, Purple [Cellular Connection Packaging]	Mobile_Electronics	5.0	0.0	0.0	N	Y	I loved it!	This is so adorable! When I ordered it i was affraid it would not fit right as it has happened to me before, and also that it was giong to be very so and rubbery. But i was pleasantly surprise because it fit perfectly and is made of a nice sturdy rubber. I havent had it for too long but i think it will last me a while plus it shipped really fast. I love it. In my opinio is worth it.	2014-01-30
US	17183440	R2WK602LIY1VH0	B00DEAX6L8	124792185	VanBox Wireless Bluetooth A2DP Music Receiver for Bose Sounddock / Beatbox / Phillips / JBL and Other Dock Stations - 30pins (Black)	Mobile_Electronics	5.0	0.0	0.0	N	Y	Great price.  Fast connection	Great price worked great right out of the box.  No issues and connected quickly.	2014-07-20
US	43220356	R2QWP1D3O4HGKH	B00QERR5CY	82850235	iXCC Multi pack Lightning cable	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Works great and is recognized by my iPhone 5	2015-07-14
US	769801	R3IB0T9HT1U7TT	B00HTY191E	30592166	Car Suction Cup Mount for GARMIN NUVI 200 200W 205 205W	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	works great	2015-08-19
US	16679533	RLPDMS8U4834I	B00EY8TISY	826291319	Pinnacle- 3 In 1 Car Kit MP3 Player FM Transmitter SD/MMC/USB Card Reader Hands Free + Remote	Mobile_Electronics	4.0	0.0	0.0	N	Y	Fun, Functional, and Inexpensive	Cons: The instructions are worthless. They do not include any illustrations. They cover very little. They are written in Chinglish. Transferring files to the device is a chore at first, as one (I did, at least) has to download an unsigned USB driver. Windows XP warns against unsigned drivers, but I had to download it to see the device in My Computer. Also, for some reason, it assigned and claimed two separate drives when plugged in. I just ignored the second one (it has zero capacity anyway) and used the first one.<br /><br />Pros: It works, or has for one month, which I assume would have revealed 90% of potential malfunctions. If you understand what the device is supposed to do, it’s very simple to figure out, and then the worthless instructions become a source of amusement and enjoyment. Once the driver was installed to see the device, downloading .mp3s from the computer is copy-and-paste simple. When I ordered the device, Amazon stated that it would not be delivered for about six weeks: It ships directly from China. As it turned out, the wait was much shorter. I ordered 29 November. Delivery was 13 December. Putting it in the power outlet of the truck and tuning the radio and device to a mutual FM frequency was quick and easy. The frequency I tuned to on the truck radio had some noise from a far-off station. When turned on, the device just over-rode that, and its signal came through loud, clear, and uncluttered. The device follows subdirectory structures, so if you copy a subdirectory to its memory (a particular album, for example), it will play that subdirectory as a whole before moving on to the next subdirectory’s contents. I can’t speak for the quality of sound, really. I’m playing lossy .mp3 files through the two door speakers of a regular-cab pick-up. It is good enough. It has a headphone jack. Four GBs of memory is loads of .mp3 files. Fill it up, and you’ll have days’ worth of audio. Time will tell on the internals, but the device’s body issurprisingly sturdy. It comes with a short USB cable and a spare fuse. The remote is a tiny little thing, but works fine.<br /><br />Bottom line: For the price and what it does, if it continues to work for six months, I’ll feel I got the bargain of the century. If it croaks after that, I’d happily order another.	2014-01-11
US	18964223	R35JS6Z28HCGPA	B00M69QV0G	82224280	Bluetooth Speakers Dylan™ Cocoon Portable Bluetooth Speakers with Nfc, Wireless Speaker System / Portable Speakers with 1800mah Li-ion Battery, Ultra Bass Booster, Powerful Crystal-clear Sound, Subwoofer Sound Effect / Built in Mic for Calls / for Smart Phones and Tablets / Laptops / Pc Computers / Mp3 Players (Silver)	Mobile_Electronics	5.0	0.0	1.0	N	Y	great sound! you can compare it with JBL or ...	great sound ! you can compare it with JBL or BOSE is no problem.	2014-10-03
US	8311717	R2XBDGZ9TVPX2Z	B00C9B32J4	792244709	Fotga Newest V8.00.034 MINI VCI for TOYOTA TIS Techstream Diagnostic Cable & Software	Mobile_Electronics	5.0	1.0	1.0	N	Y	Great Tool	Great tool for my Toyota rav4, needed a key programmed, would've cost about $100 at the dealer, got this for 30 bucks. Checked my vehicle health, have the ability to do all the dealer only options, how great is that? The installation procedure was a little different than the manual, took some tweaking as well to get it to work on Windows 8.1, Google comes in handy, totally worth it.	2014-08-19
US	10713991	R29BER6JQL4JHG	B00P0DQIJY	475576894	"Schmitt & Ongaro Marine - Ongaro Ss Mini Compact Twin Horn 12V ""Product Category: Boat Outfitting/Horns"""	Mobile_Electronics	1.0	1.0	1.0	N	N	Mfg doesn't stand behind there pruduct	Didn't last a season  Schmitt & Ongaro wouldn't  honor warranty Because I had cut the OEM  wire length. There was still 6 inches of wire sticking out',clearly enough to hook up power and ground to test. By the way the 5 year warranty is for rust not to work 5 years. When have you seen stainless rust	2015-04-22
US	36292799	R3KV7OHTBOIWH7	B00U89RPVA	663883841	Elegiant&reg; 4GB Waterproof MP3 Player FM Radio with LCD Display for Swimming Or other Sports	Mobile_Electronics	3.0	2.0	2.0	N	Y	Instructions poor. Construction O	For price, O.K.  Not able to find FM function.  Instructions poor.  Construction O.K.  Shipping slow, but within time indicated.	2015-05-26
US	16663224	RY8FTMZTO7JRW	B008XW05NO	140915568	Solar Power Car Auto Cooler Fan Air Ventilation Vent System Radiator Black	Mobile_Electronics	3.0	0.0	0.0	N	Y	Solar Power Car Auto Cooler Fan Air Ventilation Vent System Radiator Black	it works ok. i thought it would work better than it does, but it is ok for the back of a hot car.	2013-08-25
US	14490565	R1NDKMJZNZYXC0	B00DEB5ELM	773618375	Blue Police Call Box - Tardis Doctor Who Pattern Case Cover for iPod Touch 4 4th Generation + Screen Protector	Mobile_Electronics	5.0	0.0	0.0	N	Y	Very Cool!	I brought this for my niece for Christmas for her Ipod Touch 4th Generation and it looked so cool when she snapped it on.  She loves it. I would recommend to Dr. Who fans.	2013-12-30
US	49581740	RVJ73ZRYO5J42	B001RTS5TG	501344658	Sony Walkman NWZ-W202 2GB Wearable Mp3 Player Colour PINK	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	excelente	2015-01-09
US	52675004	R1IA6S884AXH1Z	B00F3JZRK6	464536586	"(3pc Cables) - Apple Sync USB Cable Charger Lightning to USB for iPhone 5, iPod & iPad 4, ""The New iPad Air"" and iPad Mini with Retina Display - EXTRA SMALL (5-Inch Only) - WHITE"	Mobile_Electronics	1.0	0.0	7.0	N	Y	sux	It's garbage. If the wire moves a little while plugged in my iphone stops charging. Not ideal to use on the go.	2014-03-28
US	761170	R2F5XRVO4P47GT	B00J46XO9U	744008282	iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Well nothing bad to say about this everything is better when what I was expecting	2015-06-26
US	3908131	R4JAV61XG32WK	B00Q4KPOA6	476270097	Excelvan MD80 Smallest Mini DV Camera Digital Video Recorder Camcorder Webcam DVR	Mobile_Electronics	3.0	1.0	1.0	N	Y	Camera is light weight and seems easy to use	The SD card slot is a little rough to get cards in and out. Camera is light weight and seems easy to use.	2015-06-01
US	4498725	R3DCUB7E3OV9R3	B00OJC3YS0	79735663	Eforce Car DVD Player for Ford Focus 2007~2010 Radio	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	super quality<br /><br />thank you	2015-02-23
US	9967243	R1HS878Q30SO10	B007MJD5LI	622601772	eForCity Leather Case for Barnes and Noble Nook 2 / Simple Touch, Red	Mobile_Electronics	5.0	0.0	0.0	N	Y	Great Product!!!	Works really well!! Well made and stylish!!!	2015-07-28
US	10891147	RSFCN1WPLR856	B00F2GMUPU	755394802	E-PRANCE® Mini 0801 Car DVR Dash Camera Ambarella A2S60 Chip 5M pixel CMOS + GPS Logger + High Resolution Full HD 1080P 30 FPS + G-sensor + License Plate + 135 Degree Wide Angle View	Mobile_Electronics	1.0	2.0	2.0	N	N	Two units failed within one year	The camera performed well when it worked but two units stopped working within a year (the first one was replaced under warranty). I will not be buying another camera from this company.	2015-03-01
US	49475469	R298BX1SERTA5L	B00JK2FFK4	161514421	Universal PU Leather Women's Wallet Wrist-let Clutch fits Apple iPod touch 5th generation Case - STRIPES & CORAL. Bonus Ekatomi Screen Cleaner	Mobile_Electronics	5.0	1.0	1.0	N	Y	Great!	It's worth the money, the style don't get boring, it's nice and small. I can't go a day without it.	2014-05-23
US	13776438	R1J4Z31XT551WL	B00GH0CJII	431087165	ME-B01+ME-GO800: i.Trek motorcycle bike handlebar mount for TomTom VIA 1405 1435 1505 1535 1605 T M TM GPS	Mobile_Electronics	5.0	0.0	0.0	N	Y	works	Great if you're riding your bike around!	2014-12-07
US	10646742	R2HJQEX8GJ1P55	B00AI5UOJ4	909455682	OontZ Angle Bluetooth Speaker [FIRST GENERATION] Ultra Portable Wireless with Built in Mic up to 10 Hour Playtime works with iPhone iPad tablet Samsung and smart phones - Green Grille	Mobile_Electronics	4.0	0.0	0.0	N	Y	Cute little speaker but	good price. wished they went a little louder.Chromebook and these speakers dont sink for me now. i use a cable to listen	2014-01-19
US	21276699	RWS7OWELC13LN	B00A0QSLJG	747547368	MiniSuit TPU Rubber Skin Belt Clip Holster Combo for Apple iPod Nano 7 (Matte Black)	Mobile_Electronics	5.0	0.0	0.0	N	Y	Very nice!	I don't know what people are doing to these to cause them to break but I am not having any trouble at all. The skin fits on easily  and the clip while light weight seems to be holding up just fine clipped to the front pocket of my jeans. My only problem is the side volume buttons don't work exactly just right, could be they are just a bit out of place on the skin but for heaven sake it's not a big deal. I hope this will hold up better than the other thing I got at chinamart and paid twice as much for.	2013-10-11
